transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,user_transaction_frequency,user_total_spending,user_avg_transaction,user_expense_ratio,year,month,day_of_week,is_weekend,amount_category
T04181,U114,,Expense,Eucation,133.0,Bank Transfer,Lucknow,Gift,91,774665.0,8512.802197802197,0.8681318681318682,,,,0,Medium
T05235,U060,2022-04-06,Expense,Food,104.0,Cash,Pune,Monthly rent,80,756267.0,9453.3375,0.85,2022.0,4.0,2.0,0,Medium
T03033,U159,2020-11-12,Income,Other Income,75524.0,UPI,Kolkata,MsqFiopeHqSZulso18D,93,1035404.0,11133.376344086022,0.8172043010752689,2020.0,11.0,3.0,0,Extreme
T11193,U108,2021-01-07,Income,Other Income,49424.0,Cash,Ahmedabad,Dinner at resto via app,82,1135546.0,13848.121951219513,0.7926829268292683,2021.0,1.0,3.0,0,Extreme
T08750,U175,2021-08-14,Expense,Food,982.0,Cash,Hyderabad,1aYRWPw8jYkOUyt3,91,927811.0,10195.725274725275,0.8681318681318682,2021.0,8.0,5.0,1,Large
T08061,U184,2020-05-03,Expense,Food,2321.0,Cash,Jaipur,Grocery shopping,80,913167.0,11414.5875,0.825,2020.0,5.0,6.0,1,Very Large
T06038,U174,2019-02-28,Expense,Travel,669.0,UPI,Chennai,Monthly rent,76,1061923.0,13972.671052631578,0.7894736842105263,2019.0,2.0,3.0,0,Large
T11521,U025,2019-04-11,Expense,Travel,618.0,Cash,Jaipur,Uber to office,82,1797717.0,21923.378048780487,0.8536585365853658,2019.0,4.0,3.0,0,Large
T08924,U191,2022-10-14,Expense,Retn,456.0,UPI,Pune,Uber to office,99,1137459.0,11489.484848484848,0.8282828282828283,2022.0,10.0,4.0,0,Medium
T13815,U014,,Expense,Travel,16.0,Cash,Pune,Grocery shopping cash,91,488139.0,5364.1648351648355,0.9120879120879121,,,,0,Small
T01633,U016,2020-08-11,Expense,Entertainment,372.0,Cash,CHENNAI,Monthly rent,86,606484.0,7052.139534883721,0.872093023255814,2020.0,8.0,1.0,0,Medium
T09181,U076,2019-05-25,Expense,Entertainment,153.0,Cash,,Doctor visit via app,86,827533.0,9622.476744186046,0.8488372093023255,2019.0,5.0,5.0,1,Medium
T02770,U074,2021-01-24,Income,Salary,72761.0,Cash,Pune,Paid electricity bill,93,844962.0,9085.612903225807,0.8709677419354839,2021.0,1.0,6.0,1,Extreme
T14191,U074,2019-03-05,Expense,Rent,784.0,Card,,Doctor visit,93,844962.0,9085.612903225807,0.8709677419354839,2019.0,3.0,1.0,0,Large
T01606,U104,2021-06-07,Expense,Food,3112.0,Bank Transfer,Delhi,,71,802359.0,11300.830985915492,0.8450704225352113,2021.0,6.0,0.0,0,Very Large
T04387,U169,2021-11-05,Income,Bonus,77997.0,Card,Delhi,Netflix subscription,78,1473121.0,18886.166666666668,0.9230769230769231,2021.0,11.0,4.0,0,Extreme
T12768,U174,2022-02-20,Expense,Savings,182.0,UPI,Jaipur,,76,1061923.0,13972.671052631578,0.7894736842105263,2022.0,2.0,6.0,1,Medium
T09297,U027,2021-06-10,Expense,Others,272.0,Bank Transfer,Ahmedabad,,81,1022708.0,12626.024691358025,0.8024691358024691,2021.0,6.0,3.0,0,Medium
T14560,U013,2019-05-22,Expense,Travel,280.0,Cash,Hyderabad,Uber to office,77,846988.0,10999.844155844155,0.8181818181818182,2019.0,5.0,2.0,0,Medium
T11033,U013,2021-01-09,Expense,Food,433.0,UPI,chennai,Doctor visit cash,77,846988.0,10999.844155844155,0.8181818181818182,2021.0,1.0,5.0,1,Medium
T08711,U177,2020-08-07,Expense,Entertainment,257.0,Cash,Pune,Uber to office late,89,738071.0,8292.932584269663,0.8764044943820225,2020.0,8.0,4.0,0,Medium
T13790,U142,2020-06-05,Income,Salary,56750.0,Cash,Chennai,Course fee cash,78,1162944.0,14909.538461538461,0.7564102564102564,2020.0,6.0,4.0,0,Extreme
T11531,U070,2020-12-02,Expense,Rent,128.0,UPI,,Course fee late,75,1703804.0,22717.386666666665,0.8666666666666667,2020.0,12.0,2.0,0,Medium
T05450,U076,2022-12-26,Expense,Rent,-729.0,Card,,Salary,86,827533.0,9622.476744186046,0.8488372093023255,2022.0,12.0,0.0,0,
T07028,U103,2021-10-17,Expense,Food,92.0,UPI,Kolkata,Grocery shopping late,89,980664.0,11018.696629213484,0.8314606741573034,2021.0,10.0,6.0,1,Small
T07679,U131,2022-02-21,Expense,Rent,269.0,Card,Mumbai,Gift,96,2102425.0,21900.260416666668,0.8125,2022.0,2.0,0.0,0,Medium
T10939,U140,2021-06-04,Expense,Travel,1148.0,Card,Kolkata,Grocery shopping late,76,770423.0,10137.144736842105,0.8552631578947368,2021.0,6.0,4.0,0,Very Large
T04923,U164,2022-07-02,Income,Salary,96877.0,UPI,Jaipur,Netflix subscription ,84,1716665.0,20436.488095238095,0.8809523809523809,2022.0,7.0,5.0,1,Extreme
T02088,U133,2021-11-20,Expense,Rent,306.0,Bank Transfer,Pune,Paid electricity bill,69,973172.0,14103.942028985508,0.7681159420289855,2021.0,11.0,5.0,1,Medium
T04507,U122,2022-12-11,Expense,Food,236.0,Unknown,Ahmedabad,Grocery shopping,73,620185.0,8495.684931506848,0.863013698630137,2022.0,12.0,6.0,1,Medium
T07187,U147,2022-10-06,Expense,Utilities,50.0,Card,Mumbai,Uber to office,83,590604.0,7115.710843373494,0.8795180722891566,2022.0,10.0,3.0,0,Small
T00677,U186,2019-02-16,Expense,Food,364.0,UPI,Kolkata,Salary ,81,1580104.0,19507.456790123455,0.8888888888888888,2019.0,2.0,5.0,1,Medium
T09702,U061,2021-12-05,Expense,Travel,343.0,Cash,Ahmedabad,Netflix subscription,88,711061.0,8080.238636363636,0.8636363636363636,2021.0,12.0,6.0,1,Medium
T14401,U037,2019-08-18,Expense,Entertainment,436.0,Bank Transfer,lucknow,Doctor visit late,71,765590.0,10782.957746478873,0.8309859154929577,2019.0,8.0,6.0,1,Medium
T04953,U089,2022-03-27,Expense,Foo,463.0,Card,Pune,Gift,84,1037927.0,12356.27380952381,0.7976190476190477,2022.0,3.0,6.0,1,Medium
T04301,U191,2020-03-27,Expense,Rent,1416.0,UPI,,Uber to office late,99,1137459.0,11489.484848484848,0.8282828282828283,2020.0,3.0,4.0,0,Very Large
T03824,U121,2019-09-11,Expense,Food,1587.0,Bank Transfer,Jaipur,Dinner at resto,81,697855.0,8615.493827160493,0.8641975308641975,2019.0,9.0,2.0,0,Very Large
T06432,U070,2019-03-21,Expense,Food,44.0,Bank Transfer,Ahmedabad,Uber to office,75,1703804.0,22717.386666666665,0.8666666666666667,2019.0,3.0,3.0,0,Small
T09090,U183,2020-02-24,Expense,Rent,73.0,Bank Transfer,Ahmedabad,Course fee,87,625370.0,7188.16091954023,0.8735632183908046,2020.0,2.0,0.0,0,Small
T01748,U026,2022-09-02,Expense,Rent,611.0,Card,Bengaluru,Dinner at resto,74,644984.0,8716.0,0.8648648648648649,2022.0,9.0,4.0,0,Large
T06190,U119,2021-04-23,Expense,Travel,265.0,Unknown,Lucknow,Uber to office,82,1763193.0,21502.353658536584,0.8536585365853658,2021.0,4.0,4.0,0,Medium
T06595,U048,2021-05-10,Expense,Food,2210.0,Bank Transfer,Bengaluru,Course fee,83,422977.0,5096.108433734939,0.927710843373494,2021.0,5.0,0.0,0,Very Large
T01713,U075,2019-04-11,Expense,Food,100.0,UPI,Lucknow,Uber to office ,83,816013.0,9831.481927710844,0.8313253012048193,2019.0,4.0,3.0,0,Small
T02077,U013,,Expense,Food,270.0,Cash,Jaipur,Salary,77,846988.0,10999.844155844155,0.8181818181818182,,,,0,Medium
T01528,U013,2021-02-23,Expense,Health,534.0,Card,Ahmedabad,Dinner at resto,77,846988.0,10999.844155844155,0.8181818181818182,2021.0,2.0,1.0,0,Large
T09476,U190,2019-05-20,Expense,Fod,314.0,Bank Transfer,Bengaluru,Monthly rent,89,967567.0,10871.539325842698,0.8314606741573034,2019.0,5.0,0.0,0,Medium
T12421,U125,2019-07-15,Expense,Education,875.0,Bank Transfer,Chennai,Uber to office,68,513618.0,7553.205882352941,0.8676470588235294,2019.0,7.0,0.0,0,Large
T03025,U144,2021-09-29,Expense,Food,2059.0,Bank Transfer,Pune,,79,2250009.0,28481.12658227848,0.759493670886076,2021.0,9.0,2.0,0,Very Large
T10406,U189,2020-08-21,Expense,Education,724.0,Card,Jaipur,Dinner at resto,90,967555.0,10750.611111111111,0.8444444444444444,2020.0,8.0,4.0,0,Large
T14572,U142,2021-08-06,Expense,Travel,1831.0,Card,Bengaluru,Paid electricity bill,78,1162944.0,14909.538461538461,0.7564102564102564,2021.0,8.0,4.0,0,Very Large
T05867,U067,2019-01-07,Expense,Enertainment,537.0,Cash,Ahmedabad,Gift,72,747224.0,10378.111111111111,0.8472222222222222,2019.0,1.0,0.0,0,Large
T05727,U051,2021-12-12,Expense,Food,370.0,Cash,ahmedabad,Doctor visit cash,65,964203.0,14833.892307692307,0.7384615384615385,2021.0,12.0,6.0,1,Medium
T07362,U185,2022-09-23,Expense,Travel,2620.0,Card,Jaipur,,79,953991.0,12075.835443037975,0.8227848101265823,2022.0,9.0,4.0,0,Very Large
T02758,U189,2020-08-26,Expense,Entertainment,91.0,UPI,MUMBAI,Grocery shopping via app,90,967555.0,10750.611111111111,0.8444444444444444,2020.0,8.0,2.0,0,Small
T10652,U055,2019-09-23,Expense,Rent,18.0,Bank Transfer,Chennai,Doctor visit,94,721339.0,7673.81914893617,0.8723404255319149,2019.0,9.0,0.0,0,Small
T06536,U047,2022-12-03,Income,Other Income,42912.0,Card,Pune,Doctor visit,91,1310180.0,14397.582417582418,0.7802197802197802,2022.0,12.0,5.0,1,Extreme
T14652,U061,2020-12-18,Expense,Savings,957.0,Bank Transfer,jaipur,Course fee,88,711061.0,8080.238636363636,0.8636363636363636,2020.0,12.0,4.0,0,Large
T11300,U039,2019-03-26,Expense,Travel,2389.0,Card,Chennai,Netflix subscription cash,86,1017618.0,11832.767441860466,0.8255813953488372,2019.0,3.0,1.0,0,Very Large
T08014,U069,2019-05-25,Expense,Rent,1343.0,Bank Transfer,Pune,Course fee,83,1082186.0,13038.385542168675,0.7951807228915663,2019.0,5.0,5.0,1,Very Large
T13085,U177,2020-09-15,Expense,Rent,296.0,Card,Chennai,,89,738071.0,8292.932584269663,0.8764044943820225,2020.0,9.0,1.0,0,Medium
T05150,U080,2022-09-03,Expense,Food,781.0,Bank Transfer,Mumbai,Doctor visit,95,704475.0,7415.526315789473,0.8947368421052632,2022.0,9.0,5.0,1,Large
T10916,U014,2019-11-02,Expense,Rent,223.0,UPI,Delhi,Netflix subscription late,91,488139.0,5364.1648351648355,0.9120879120879121,2019.0,11.0,5.0,1,Medium
T01529,U090,2019-06-27,Expense,Rent,901.0,Cash,Kolkata,Monthly rent,101,1018641.0,10085.554455445545,0.8316831683168316,2019.0,6.0,3.0,0,Large
T07920,U004,2022-02-17,Expense,Rent,700.0,Cash,Ahmedabad,Grocery shopping,61,590155.0,9674.672131147541,0.8524590163934426,2022.0,2.0,3.0,0,Large
T14790,U033,2019-04-21,Expense,Entertainment,413.0,Bank Transfer,Mumbai,Grocery shopping,86,1653293.0,19224.337209302324,0.8953488372093024,2019.0,4.0,6.0,1,Medium
T05580,U073,2020-01-29,Expense,Education,128.0,Card,Lucknow,Course fee,93,1064939.0,11450.956989247312,0.7956989247311828,2020.0,1.0,2.0,0,Medium
T07392,U081,2020-08-09,Expense,Rent,118.0,Card,Mumbai,Course fee,84,1283163.0,15275.75,0.7857142857142857,2020.0,8.0,6.0,1,Medium
T09804,U117,2019-09-11,Expense,Entertainment,3571.0,UPI,Lucknow,Monthly rent,93,1848899.0,19880.63440860215,0.8602150537634409,2019.0,9.0,2.0,0,Very Large
T10937,U127,2020-09-22,Income,Bonus,47353.0,Cash,Bengaluru,Uber to office,87,987383.0,11349.229885057472,0.8160919540229885,2020.0,9.0,1.0,0,Extreme
T00343,U064,2019-12-17,Expense,Food,149.0,Cash,Pune,Grocery shopping,82,913618.0,11141.682926829268,0.8414634146341463,2019.0,12.0,1.0,0,Medium
T11596,U089,2021-06-11,Expense,Rent,260.0,Cash,Delhi,Dinner at resto,84,1037927.0,12356.27380952381,0.7976190476190477,2021.0,6.0,4.0,0,Medium
T08802,U123,2020-12-26,Expense,Rent,620.0,Bank Transfer,Delhi,Course fee,80,1173832.0,14672.9,0.75,2020.0,12.0,5.0,1,Large
T01454,U160,2021-09-25,Expense,Rent,1471.0,UPI,Mumbai,Salary,85,1668734.0,19632.164705882355,0.8705882352941177,2021.0,9.0,5.0,1,Very Large
T05691,U023,,Income,Bonus,35291.0,Bank Transfer,Hyderabad,Grocery shopping cash,77,565527.0,7344.506493506494,0.8831168831168831,,,,0,Extreme
T06954,U132,2022-05-26,Expense,Utilities,166.0,Bank Transfer,Pune,Gift,53,834305.0,15741.603773584906,0.7547169811320755,2022.0,5.0,3.0,0,Medium
T05799,U024,2019-05-04,Expense,Food,261.0,Bank Transfer,Delhi,Paid electricity bill,77,1154073.0,14987.961038961039,0.7922077922077922,2019.0,5.0,5.0,1,Medium
T10138,U103,2020-11-22,Income,Salary,57376.0,Cash,Kolkata,Uber to office ,89,980664.0,11018.696629213484,0.8314606741573034,2020.0,11.0,6.0,1,Extreme
T09231,U015,2020-02-23,Expense,Food,1256.0,UPI,Kolkata,Monthly rent,81,715152.0,8829.037037037036,0.8641975308641975,2020.0,2.0,6.0,1,Very Large
T01450,U116,2021-02-08,Expense,Food,425.0,Card,Pune,Zka9GqH3rN9Q3wgG8r2,75,804374.0,10724.986666666666,0.8266666666666667,2021.0,2.0,0.0,0,Medium
T10363,U011,2019-08-11,Expense,Rentt,190.0,Bank Transfer,Kolkata,Salary cash,78,1729697.0,22175.602564102563,0.8461538461538461,2019.0,8.0,6.0,1,Medium
T11185,U129,2022-12-28,Expense,Food,377.0,UPI,Chennai,Paid electricity bill late,81,537492.0,6635.7037037037035,0.8888888888888888,2022.0,12.0,2.0,0,Medium
T13046,U066,2022-09-29,Expense,Rent,135.0,Card,Bengaluru,,74,391570.0,5291.486486486487,0.918918918918919,2022.0,9.0,3.0,0,Medium
T02535,U046,2022-08-14,Expense,Food,790.0,Card,Jaipur,Uber to office,77,1657066.0,21520.33766233766,0.8831168831168831,2022.0,8.0,6.0,1,Large
T08597,U042,2019-07-31,Expense,Rent,466.0,Cash,Delhi,Course fee via app,91,822194.0,9035.098901098901,0.8461538461538461,2019.0,7.0,2.0,0,Medium
T07902,U061,2022-03-29,Expense,Food,57.0,UPI,,Salary,88,711061.0,8080.238636363636,0.8636363636363636,2022.0,3.0,1.0,0,Small
T14167,U097,2021-05-12,Expense,Food,314.0,Cash,Mumbai,Gift,80,998783.0,12484.7875,0.8125,2021.0,5.0,2.0,0,Medium
T14236,U083,2020-09-14,Expense,Food,194.0,Bank Transfer,Pune,,90,779020.0,8655.777777777777,0.8555555555555555,2020.0,9.0,0.0,0,Medium
T05980,U041,2022-11-07,Expense,Travel,230.0,Cash,delhi,Paid electricity bill,79,1892404.0,23954.481012658227,0.8354430379746836,2022.0,11.0,0.0,0,Medium
T12070,U105,2021-05-26,Expense,Savings,2256.0,Card,Ahmedabad,Monthly rent,73,644969.0,8835.191780821919,0.8767123287671232,2021.0,5.0,2.0,0,Very Large
T10011,U129,2022-08-10,Expense,Rent,379.0,Card,Jaipur,Gift via app,81,537492.0,6635.7037037037035,0.8888888888888888,2022.0,8.0,2.0,0,Medium
T07941,U056,2021-12-21,Expense,Food,534.0,Card,Pune,Salary,83,661119.0,7965.289156626506,0.891566265060241,2021.0,12.0,1.0,0,Large
T14785,U126,2020-03-26,Expense,Food,344.0,UPI,Lucknow,Course fee cash,84,1747647.0,20805.321428571428,0.8690476190476191,2020.0,3.0,3.0,0,Medium
T11372,U012,2019-03-21,Expense,Savigns,2975.0,Card,kolkata,Paid electricity bill,75,354902.0,4732.026666666667,0.9466666666666667,2019.0,3.0,3.0,0,Very Large
T14330,U171,2019-09-16,Expense,Utilities,4525.0,UPI,Mumbai,RaQZQcnqYItrKopFaMY3,94,1195708.0,12720.297872340425,0.8085106382978723,2019.0,9.0,0.0,0,Very Large
T05820,U168,2019-02-28,Expense,Food,112.0,UPI,Kolkata,Netflix subscription cash,76,996864.0,13116.631578947368,0.8026315789473685,2019.0,2.0,3.0,0,Medium
T07163,U059,2022-01-30,Expense,Rent,631.0,Cash,,Uber to office,83,1297225.0,15629.216867469879,0.9518072289156626,2022.0,1.0,6.0,1,Large
T11878,U166,2022-08-16,Expense,Rent,143.0,Cash,Jaipur,Uber to office,98,1747558.0,17832.224489795917,0.7244897959183674,2022.0,8.0,1.0,0,Medium
T05301,U097,2021-12-05,Income,Salary,86939.0,Cash,Ahmedabad,Monthly rent ,80,998783.0,12484.7875,0.8125,2021.0,12.0,6.0,1,Extreme
T02636,U140,2022-06-24,Expense,Food,2950.0,Bank Transfer,Bengaluru,Paid electricity bill,76,770423.0,10137.144736842105,0.8552631578947368,2022.0,6.0,4.0,0,Very Large
T09340,U106,,Expense,Food,381.0,Bank Transfer,Hyderabad,Grocery shopping,93,799374.0,8595.41935483871,0.8602150537634409,,,,0,Medium
T14779,U026,2019-11-03,Expense,Entertainment,302.0,Cash,Chennai,Monthly rent,74,644984.0,8716.0,0.8648648648648649,2019.0,11.0,6.0,1,Medium
T00133,U055,2021-09-22,Expense,Rent,501.0,UPI,,Dinner at resto,94,721339.0,7673.81914893617,0.8723404255319149,2021.0,9.0,2.0,0,Large
T00362,U190,2019-07-02,Income,Other Income,85300.0,UPI,Mumbai,Gift cash,89,967567.0,10871.539325842698,0.8314606741573034,2019.0,7.0,1.0,0,Extreme
T12319,U129,2019-08-03,Expense,Entertainment,172.0,Bank Transfer,Pune,Gift ,81,537492.0,6635.7037037037035,0.8888888888888888,2019.0,8.0,5.0,1,Medium
T00329,U062,2021-04-16,Expense,thers,478.0,UPI,Kolkata,Gift,89,864742.0,9716.202247191011,0.8539325842696629,2021.0,4.0,4.0,0,Medium
T06978,U179,2021-05-07,Income,Bonus,75882.0,UPI,Ahmedabad,Doctor visit,87,945163.0,10863.942528735632,0.8390804597701149,2021.0,5.0,4.0,0,Extreme
T12221,U042,2021-05-03,Expense,ent,-375.0,UPI,,,91,822194.0,9035.098901098901,0.8461538461538461,2021.0,5.0,0.0,0,
T11754,U044,2020-03-19,Expense,Otherrs,57.0,Bank Transfer,Jaipur,,89,838174.0,9417.685393258427,0.8651685393258427,2020.0,3.0,3.0,0,Small
T01381,U048,2020-12-02,Expense,Food,247.0,Cash,Mumbai,Paid electricity bill,83,422977.0,5096.108433734939,0.927710843373494,2020.0,12.0,2.0,0,Medium
T04818,U059,2021-11-25,Expense,Food,254.0,UPI,Ahmedabad,Netflix subscription,83,1297225.0,15629.216867469879,0.9518072289156626,2021.0,11.0,3.0,0,Medium
T08360,U113,2021-04-12,Expense,Food,796.0,Card,mumbai,Gift,82,654953.0,7987.231707317073,0.8658536585365854,2021.0,4.0,0.0,0,Large
T12937,U164,2019-07-05,Expense,Entertainment,694.0,Cash,Bengaluru,,84,1716665.0,20436.488095238095,0.8809523809523809,2019.0,7.0,4.0,0,Large
T08080,U020,2021-01-21,Expense,Travel,134.0,Card,Pune,Grocery shopping,101,1108349.0,10973.752475247526,0.8316831683168316,2021.0,1.0,3.0,0,Medium
T09053,U096,2019-06-29,Expense,Food,727.0,Bank Transfer,,Dinner at resto via app,86,1624095.0,18884.825581395347,0.8953488372093024,2019.0,6.0,5.0,1,Large
T02344,U003,2020-12-30,Expense,Savings,269.0,Bank Transfer,Hyderabad,Grocery shopping late,84,1097724.0,13068.142857142857,0.7976190476190477,2020.0,12.0,2.0,0,Medium
T01959,U058,2022-01-11,Income,Other Income,21717.0,UPI,Lucknow,Uber to office,75,755303.0,10070.706666666667,0.84,2022.0,1.0,1.0,0,Extreme
T04170,U002,2022-05-08,Expense,oFod,50.0,Bank Transfer,Kolkata,Grocery shopping,88,2242735.0,25485.625,0.7727272727272727,2022.0,5.0,6.0,1,Small
T11282,U150,2020-05-14,Expense,Others,205.0,Card,Mumbai,,84,1827844.0,21760.04761904762,0.8452380952380952,2020.0,5.0,3.0,0,Medium
T10210,U057,2022-01-25,Expense,Utilities,597.0,Bank Transfer,Delhi,Gift cash,91,863054.0,9484.10989010989,0.8571428571428571,2022.0,1.0,1.0,0,Large
T11658,U070,2021-10-04,Expense,Food,158.0,Card,Bengaluru,Doctor visit,75,1703804.0,22717.386666666665,0.8666666666666667,2021.0,10.0,0.0,0,Medium
T13197,U126,2022-11-22,Expense,Trvel,106.0,Card,Jaipur,,84,1747647.0,20805.321428571428,0.8690476190476191,2022.0,11.0,1.0,0,Medium
T04458,U173,2022-01-21,Expense,Savings,89.0,Card,Mumbai,Doctor visit,76,520578.0,6849.710526315789,0.8947368421052632,2022.0,1.0,4.0,0,Small
T10929,U144,2022-06-25,Income,Salary,61033.0,Card,Pune,Paid electricity bill via app,79,2250009.0,28481.12658227848,0.759493670886076,2022.0,6.0,5.0,1,Extreme
T05764,U053,2021-10-22,Expense,Food,16324.0,UPI,Lucknow,Monthly rent,87,1164343.0,13383.252873563219,0.7931034482758621,2021.0,10.0,4.0,0,Extreme
T08915,U072,2019-05-11,Expense,Rent,991.0,Unknown,,Gift,74,1269815.0,17159.662162162163,0.7027027027027027,2019.0,5.0,5.0,1,Large
T09795,U059,2021-12-07,Expense,Health,262.0,Cash,Mumbai,Paid electricity bill,83,1297225.0,15629.216867469879,0.9518072289156626,2021.0,12.0,1.0,0,Medium
T10174,U118,2021-12-10,Expense,Rent,472.0,Cash,Hyderabad,Paid electricity bill via app,88,829814.0,9429.704545454546,0.8522727272727273,2021.0,12.0,4.0,0,Medium
T12483,U024,2019-09-18,Expense,Food,944.0,UPI,Jaipur,Grocery shopping cash,77,1154073.0,14987.961038961039,0.7922077922077922,2019.0,9.0,2.0,0,Large
T07985,U137,2020-03-11,Income,Bonus,62170.0,Cash,Bengaluru,Doctor visit,70,436102.0,6230.028571428571,0.9,2020.0,3.0,2.0,0,Extreme
T08516,U107,2022-01-16,Expense,Utilities,534.0,Card,Kolkata,40lHzFsjdrj,76,1663482.0,21887.92105263158,0.868421052631579,2022.0,1.0,6.0,1,Large
T02506,U160,2021-03-26,Expense,Rent,28.0,Cash,Jaipur,Uber to office,85,1668734.0,19632.164705882355,0.8705882352941177,2021.0,3.0,4.0,0,Small
T07064,U124,2022-12-01,Income,Bonus,59435.0,UPI,Kolkata,Uber to office cash,81,793246.0,9793.160493827161,0.8395061728395061,2022.0,12.0,3.0,0,Extreme
T12879,U020,2022-03-06,Expense,Food,545.0,Bank Transfer,chennai,Monthly rent,101,1108349.0,10973.752475247526,0.8316831683168316,2022.0,3.0,6.0,1,Large
T10754,U054,2022-01-07,Expense,Food,63.0,Unknown,Mumbai,Grocery shopping,90,866960.0,9632.888888888889,0.8555555555555555,2022.0,1.0,4.0,0,Small
T06658,U036,2020-11-18,Expense,Rent,212.0,Unknown,Jaipur,Salary,84,719571.0,8566.32142857143,0.8571428571428571,2020.0,11.0,2.0,0,Medium
T12288,U022,2020-07-22,Expense,Rent,3630.0,Bank Transfer,Kolkata,Salary late,70,828855.0,11840.785714285714,0.7857142857142857,2020.0,7.0,2.0,0,Very Large
T07818,U082,2020-07-07,Expense,Food,31.0,Cash,Jaipur,Course fee,85,1779994.0,20941.105882352942,0.8470588235294118,2020.0,7.0,1.0,0,Small
T12540,U010,2022-11-06,Expense,Utilities,52.0,Card,,Uber to office,86,850519.0,9889.755813953489,0.8372093023255814,2022.0,11.0,6.0,1,Small
T12906,U153,2020-03-02,Income,Other Income,62510.0,Bank Transfer,Delhi,Grocery shopping,83,742425.0,8944.87951807229,0.8433734939759037,2020.0,3.0,0.0,0,Extreme
T05818,U098,2019-12-01,Expense,Food,116.0,UPI,Mumbai,Doctor visit,75,519965.0,6932.866666666667,0.8933333333333333,2019.0,12.0,6.0,1,Medium
T11377,U054,2020-04-14,Expense,Rent,992.0,Cash,kolkata,Grocery shopping,90,866960.0,9632.888888888889,0.8555555555555555,2020.0,4.0,1.0,0,Large
T06560,U127,2022-02-23,Expense,Rent,411.0,Card,Delhi,Netflix subscription,87,987383.0,11349.229885057472,0.8160919540229885,2022.0,2.0,2.0,0,Medium
T09830,U188,2020-06-04,Expense,Savings,986.0,UPI,Kolkata,Doctor visit,79,895223.0,11331.93670886076,0.8354430379746836,2020.0,6.0,3.0,0,Large
T00756,U154,2021-09-17,Expense,Entertainment,230.0,Bank Transfer,Pune,,88,852422.0,9686.613636363636,0.8409090909090909,2021.0,9.0,4.0,0,Medium
T00316,U050,2020-04-08,Expense,Food,2202.0,UPI,Jaipur,Doctor visit,77,604372.0,7848.987012987013,0.8961038961038961,2020.0,4.0,2.0,0,Very Large
T14939,U111,2021-04-24,Income,Bonus,51036.0,Cash,Delhi,Grocery shopping,77,1709254.0,22198.103896103898,0.8441558441558441,2021.0,4.0,5.0,1,Extreme
T02651,U168,2022-09-19,Expense,Savings,2727.0,Bank Transfer,chennai,Salary,76,996864.0,13116.631578947368,0.8026315789473685,2022.0,9.0,0.0,0,Very Large
T12210,U156,2022-03-13,Expense,Rent,1937.0,Cash,Hyderabad,Gift,77,651689.0,8463.493506493507,0.8571428571428571,2022.0,3.0,6.0,1,Very Large
T00215,U135,2022-08-04,Expense,Others,3678.0,Card,Lucknow,Uber to office late,76,663782.0,8733.973684210527,0.8421052631578947,2022.0,8.0,3.0,0,Very Large
T13779,U090,2021-09-07,Expense,Rent,302.0,UPI,Mumbai,,101,1018641.0,10085.554455445545,0.8316831683168316,2021.0,9.0,1.0,0,Medium
